2018-04-27 02:21:56	8ddee4360d92accd488da78dc2682709:H9ketqkQwTYP9YTfAoepZyW71ByqWXfK	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	101.12.192.140
2018-04-27 17:55:44	ee9fe5f5ddee4133fa1a5c517e826f96:ebhMgtjDy1BvA7ZOUzPX0TJqYLYAn78k	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.53
2018-04-27 17:55:47	966c5dc78725d3f263ef6fdfe8754e6e:ikwT1RaWBT9q1wW2wxYqoE8u939ptteV	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,;	172.28.32.66
2018-04-27 17:55:54	cabbc0e30e38f5e15c954a38d4f6b746:B1qjMRV0glZOX0af3hSk1xZ9fGznaV66	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.53
2018-04-27 17:56:01	6b079ec696788a78006987cf263c4c41:9tqgntxD06rTFku9Zop9f9fFuSrZbpgL	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.23
2018-04-27 17:56:02	d202f6152e74e77ada6fae99b17cd5d9:nXst1pgXuAv5XKQKcWDHeX2mU1XR7SFQ	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,;	172.28.32.66
2018-04-27 17:56:11	b0416339747d0b47e09d811c54552f71:HO5wr5mXaVwsWmhQ184bg5ZmPppI8fe2	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.53
2018-04-27 17:56:15	7fb0a88edcf9f97ff4779da6f1339d77:gNDaxZZ3xhkzGmpqJkX7UU4fum5ZbUhz	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.23
2018-04-27 17:56:19	0ed4bf296fdb2c161a995fe71e8408f0:W0jR4F22znNIHlVnr9BnOAWXL0z1QFOx	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,;	172.28.32.66
2018-04-27 17:56:20	efcef3f28e4961922edade97f93be3af:WuUg03J8gPGXjqvghV77rSWPA3Vxaf3u	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.53
2018-04-27 17:56:30	c329f973b7cfde09da8c6bc2c75b2e16:a02dAI5ZPtDfjeouLUtHLOMrZb1ZGRTI	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.23
2018-04-27 17:56:30	cdfac5d126f7d6b536dec59308351849:bKRxECx55mkLtk4q9nqLf0ctfpkpc5xM	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.53
2018-04-27 17:56:33	c66177e79b9a5c9e9aa5930ad3137807:OfcG2ruvs07ykXJM0PNVjpBVnCQQDtid	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,;	172.28.32.66
2018-04-27 17:56:38	18dd1e1cf00cfa7f501b4278a24743fb:bWTQK7iW6Xe0JksBsPKnvkw3OovoafDz	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,;	172.28.32.53
2018-04-27 17:56:49	45737456f51cfc02f0caaa70ac06b719:m7SUvwIyFEIUuyCXDMMxq2XBaA1GHjID	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.23
2018-04-27 17:56:49	efd487e19936890b6e30d002bad5bb18:sxnHtcIKfQZYsyWr5zuoQWAm3R3hF2st	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,;	172.28.32.66
2018-04-27 17:56:48	1c0b929ede13dfd25c3bdc3fce550153:JCWDXpJXwGDS8yPSs6RZclqSSrZfTVTt	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,;	172.28.32.53
2018-04-27 17:56:56	95713bdb7573599273f1abd9583d3d11:h4hgYBmdHPbwREr59S0OL9G4RkUkpKLK	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,;	172.28.32.53
2018-04-27 17:57:03	ba3c420e3f36fa2b41ffc9123bacebd9:eFJUQlptQp7HJNgnvyowO3pV3aEgcqNX	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.23
2018-04-27 17:57:03	973c98dd4bd959850835bbcd52caddab:v5neXh4VXEHIWeRrGocD16i62L4x6lBg	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,;	172.28.32.66
2018-04-27 17:57:04	c383f703bd9e3dea7c3d73e5df1311ba:qkMUlehhk4PIBadmhcEo6CPFTb23SrOS	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,;	172.28.32.53
2018-04-27 17:57:12	7568e47e7e57cc09719bd05a7fbd4556:66upLinJrFM9jwZNTIoJ2ugKiciAn4f1	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,;	172.28.32.53
2018-04-27 17:57:15	81b1cf7989cbaa5a408ee8909fe4eeb7:ovWh4xG6adRR0T5A0ZGfVvW0rgjlowRm	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.23
2018-04-27 17:57:18	46285e26f5770454f62feb73ec640413:sUsxGpGENnGoMZHZKVr5R7JrS24VkgN2	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,;	172.28.32.66
2018-04-27 17:57:22	81d888f8583757de32fe1b7726f0b479:ADoSs5Rwt0Zfdc0afUmmLd2Gh1DQi1ga	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,;	172.28.32.53
2018-04-27 17:57:30	0ce7672a7ca1729ef81b1fdfa89937ed:X6gtLJcH11gA8PZJJGIQA1pxiDJ57PPV	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,;	172.28.32.53
2018-04-27 17:57:32	0deaead646f49b54a2ef797987b4e903:WPlyX0LqJP8OX4MVvoKG767gyKXQs22k	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,;	172.28.32.66
2018-04-27 17:57:33	f29f1ba1af2f7046925ece7db85429e1:CbUhn1UCw1YzqaSPPiCzx2Hwul96euD2	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.23
2018-04-27 17:57:39	2003b26984aa04ca37ab28812841663b:Q3xYAGBCpghQV0R7FTLcAEwaRHdiNAyG	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,;	172.28.32.53
2018-04-27 17:57:47	fc7a3e68998c1a785d1685987c7c651e:U3DQ4SQ8zO7EuVT4mozm3JO03QByeRVZ	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.23
2018-04-27 17:57:48	b40e066ffc2bbf335c9873d372507586:cdLHC6jav8egt4y7Ao8k4mlD68HBezuV	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,;	172.28.32.66
2018-04-27 17:57:47	b9b386eb262d86481d68e1bd4231222e:8tBaubJ2XNIB1OsoCJs0Ts67oAmvVzVw	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,;	172.28.32.53
2018-04-27 17:57:55	bf53c72839a52cdf5da83a51545d354c:E9R6OpE0IT5vqpRBt9fDLAMWitgktqvS	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,;	172.28.32.53
2018-04-27 17:58:02	9634c764663e21d93284d48b2b9f0d94:VKMS5ZE1JSh6C9b9JWo0et2caT1yl2AT	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,;	172.28.32.66
2018-04-27 17:58:04	721ea333e8b3c8a2aa2c082174f2e14d:qdO4zQnTxyBTYfjVogJgWO3h7IOPpvn4	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,;	172.28.32.53
2018-04-27 17:58:06	fa2299e2fa7dfec047cbf852fb1f7ceb:NbFyy0Z6xQiYQOxlLP3Fui7pg7NYEKcX	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.23
2018-04-27 17:58:16	5b79a0e2c8fe7b307893349e4719f856:F4XFTViscPkAw1WQObjsCaQpKuHY0ykT	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,;	172.28.32.66
2018-04-27 17:58:22	6b1a22d75817e2f1c90e73d6e4c5753a:HFSxhYAHa0sgmMPJkRw8z352edgqYGP0	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.23
2018-04-27 17:58:30	9aa3b5b90acbdb32d303ad5866f36ef6:C5j7pmsiYJEJJ3RCyWaYKIuJu7iDQj2e	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,;	172.28.32.53
2018-04-27 17:58:32	1aacdb61f896a1c0fe9478f6bddde7ac:afJn6jyXfZk8B1JpAbE4aDlubhedCHuy	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,;	172.28.32.66
2018-04-27 17:58:39	ce6e06686ed2d457bdd2122f5ed62691:vWmB5daH1U9hfw6DhvvgLszuH5ShwKzj	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.23
2018-04-27 17:58:39	d25db160c09824521a26ec0f43eaefd8:G9QznfKJRw8yJJ2LndCxp1nFtCKypFWJ	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,;	172.28.32.53
2018-04-27 17:58:48	c922866eaf8bbab121c784791d8fb519:JmSwGoMf2sMeweCgvGz4kJkbPSJjpXa9	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,;	172.28.32.53
2018-04-27 17:58:50	d3aa3777d5c02f067b3b9a7e9902a2c3:KVPgzdbxB3yaN54D4RIeKLVgD5skKljF	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,;	172.28.32.66
2018-04-27 17:58:58	45b42fb29d64920abe4dbb9e9d6020a9:B0ZaxFfArz9dlWXBqMPjJbyqmced2924	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,;	172.28.32.53
2018-04-27 17:59:00	d2fc2fcad2a61185bef85f18ad02c6e6:kYRU4KweNOYl78HNUymGvmqQiUyAhfG2	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.23
2018-04-27 17:59:06	c451cc7a8d0fe2c380f74d1f143fd6a4:lqGfzPRPXIjdQFDUqehtbmpBXU8AE5ZW	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,;	172.28.32.53
2018-04-27 17:59:11	0d10f7ff7808a4948dd742d4667bdb91:oRlzp1SBGoJ5FfKAlhFAaUb6SCqhTpdy	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,;	172.28.32.66
2018-04-27 17:59:15	7374ea3ca8b570b19a211c26db199a98:fonjU2qRVHNv8OgsqVeXpT0VYHfRUgbt	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,;	172.28.32.53
2018-04-27 17:59:16	887166b2212f6679cb1da3a482e8b9b4:tdB99HVVc84k2h5qbetML0XmhY2oMalv	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.23
2018-04-27 17:59:26	840210dacf63e7590c5a67b631a5cbf3:GFkZPtzZ9e8228HyltqL6UbIxGu0dMix	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,;	172.28.32.53
2018-04-27 17:59:29	f9951325b96ee99b54fb39aad34435ec:2zcXPBvqrobQPav1uba0SxyXUIP2Qp1s	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,;	172.28.32.66
2018-04-27 17:59:32	f4825a4f3e9ca8b1b911b80cd8ad80ad:K81b3MRgPmGHFtCdbE9lRudVssvoSflJ	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.23
2018-04-27 17:59:35	f8d0e7c47b8216f4a3b2b3c4b67095b8:dEqZWUDPWeXNCtRmuz4jwlR7LF0zzH6w	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,;	172.28.32.53
2018-04-27 17:59:44	af849ef1703f4ea5c1f4c12a62d22c2b:ZntBQRr9e1dSpjx6AsSHSPVOmOTBK05M	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,;	172.28.32.66
2018-04-27 17:59:43	eb69c8ce52e0d3f25ec363b50ef6fcf5:qbXYsvd4gao1NHZdFmhd8BoDmJXm9AD1	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,;	172.28.32.53
2018-04-27 17:59:45	f247ab9523cb14d7706e51260940f846:0nzm93I4oLJfHiqinKFGZmooPBaVN99n	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.23
2018-04-27 17:59:54	7c6d4d91058edb89a9cae6418ba7f98f:KQ03eY595sxqz0UBJMDOKl3kc2FUSIws	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,;	172.28.32.53
2018-04-27 17:59:58	4c93fad86a76832e043de0f40bbf1ed1:VdRBXnR5t4QYRq3BGNnXi1jg2aJnZL4w	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.23
2018-04-27 18:00:00	08c70072e319e3efc20470e6194270c3:gBkFZLRfuAQLYY0uw9E84hgNHdOrEYk7	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,;	172.28.32.66
2018-04-27 18:00:02	4d19001202b22174fd46b52630adb9be:tQW054iSZITcmolstsx2gmIA5fbbtpI6	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,;	172.28.32.53
2018-04-27 18:00:11	88db68d1f60d8aa44e1dc916e34d9be5:SnFsbJ69a7DBjgt4RFFV0Uy0P8tkytUc	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.23
2018-04-27 18:00:14	7892b53ce221b5542457891aa86da86c:VByKOiFP9bQ393ZPRMU3tXRXGmCXlPuo	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,;	172.28.32.66
2018-04-27 18:00:22	fd90d92183aaae468ae34acd509671e8:lnKtz304CSWPiSuP6MphOtK0FaURU1X5	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,;	172.28.32.53
2018-04-27 18:00:24	52623fd51d15ca57524c19f6b5fc0ef8:1mM3WAQ3r6QnKs6nfGZCpU72tJqYeMbj	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.23
2018-04-27 18:00:32	0051084e39518b95ce7c8071ed51d0b6:u6RBbIFPr06bASqxwmI9j3pePUqB0TLJ	Q1:週美里河堤彩繪	,給康寧樓梯新面貌	,;	172.28.32.66
2018-04-27 18:00:32	77848c294d97e876e0c986e71d3910b7:yO44xHpOo97bJMvEBKnjZtrsfpXocFfC	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,;	172.28.32.53
2018-04-27 18:00:39	21bbb92d8cd82e3ffd29553bfc244607:1Aqd0qiX7bvm0bEEExIIlhEWCnNRMWGS	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.23
2018-04-27 18:00:41	58407196bbabf2040a1e1c860f64663f:9PX0lr0nGMDdGCX7Y7R1R5ffd8UvuPQT	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,;	172.28.32.53
2018-04-27 18:00:47	07644f321e232393951b88539f08aa64:hVUutadYMgslad1IiCTz4rZe182aZIva	Q1:週美里河堤彩繪	,給康寧樓梯新面貌	,;	172.28.32.66
2018-04-27 18:00:49	e23dc385d6a2cb243d12d827d5d61339:NHWFLwPpTnQwIZP6J2KsXumMMY62O1w0	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,;	172.28.32.53
2018-04-27 18:00:53	085a739cc6b06e8177ecdcf3ad387073:s6gbgTZ2f0t2F9w9bfcp13gOmZzmxmSe	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.23
2018-04-27 18:01:00	726f2ac2da988f8442f87505f962dc04:7HAEofeyA5Sb894BvacX5cftNzVEHvFy	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,;	172.28.32.53
2018-04-27 18:01:02	13b32e53f5d1ff3b02d0e794a9eabcd8:JIOgrQQc7ezHLzSyp8gHdadcnfzJVkyJ	Q1:週美里河堤彩繪	,給康寧樓梯新面貌	,;	172.28.32.66
2018-04-27 18:01:09	893eb23ee8bae3167512897f2bcc2db5:mWWAyan35XzIqI8CVgqfvWzhglKY8GhG	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.23
2018-04-27 18:01:08	0ddf190202081a133ce2cf80f8f1c88e:Jao8DVXVdcQR4s0PXwsrc67nTYgAcVWR	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,;	172.28.32.53
2018-04-27 18:01:16	e87db4722dd2183cae1ae6881e6db239:voLn1Gghg3KHvaguSoAa7QJWaNFlGWIG	Q1:週美里河堤彩繪	,給康寧樓梯新面貌	,;	172.28.32.66
2018-04-27 18:01:17	45da9bd23cf3a845d0c8f99f8ac1a52e:J2bhNBoBZA16L5adBbnZHrOeTZ1WpHgg	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,;	172.28.32.53
2018-04-27 18:01:22	380c5014bba6d1ab23f120041f46add1:RegPnOqtuAOJUOypRMRVtRjomEN1Uqkg	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.23
2018-04-27 18:01:26	848ebf1a3150a37361a832f673a6a6d3:HMa5nRiPWM98OqjDW1ydaRxb2hR9i2N3	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,;	172.28.32.53
2018-04-27 18:01:31	7a91a387cf849d27c3e12700b904bb5b:N7xjFEcVGcGeDt4yjnUdnchGHlMbcUik	Q1:週美里河堤彩繪	,給康寧樓梯新面貌	,;	172.28.32.66
2018-04-27 18:01:34	5289bf3fabdd2f73414f5928440a76e4:qRb0eW34LOCzgdllFe1TOCQBzkq6JG4a	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,;	172.28.32.53
2018-04-27 18:01:38	a2fd649ff0b370f36fd87fbc8b098c25:mWj27u6vAWKngJfsOC9NdetVggcfur2H	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.23
2018-04-27 18:01:42	5213884422f7b23aa3b9b0ad4b047467:GIbVZPt7bcGS7PMc01FPFgzWiv1aOwKi	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,;	172.28.32.53
2018-04-27 18:01:47	0c4d5b46d4fc3ad042a82b60333ca2d5:B06Byuww7WYvMcylAbEH4y7SyBNXDFor	Q1:週美里河堤彩繪	,給康寧樓梯新面貌	,;	172.28.32.66
2018-04-27 18:01:50	ced7253ea53a448a89d606102e737daa:FlhEx7qBnuRqTtU395O8v99ZdH6gt8hf	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,;	172.28.32.53
2018-04-27 18:01:52	44c06a5210e4c403bd9c5e6eeb7a63a9:0WWSx8VH9RAiZzb7euB5ZEi5CnovZuSe	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.23
2018-04-27 18:02:01	b493eb271b42c62d4f3619ce534f73d0:XpnuVSWsE494Ipq5oIqQTjQUzD9OQCGx	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,;	172.28.32.66
2018-04-27 18:02:04	48dbf5ddadc66ad0f723b91410bef050:FDXhR7RYC1zrJty6DKzQkIWq3Mea6772	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.23
2018-04-27 18:02:15	90d87f3542d5f6ff7de7ff12d21e5cac:Ms0dKlcMMwyhTE8RdSKNSOOkXbe3MvGG	Q1:週美里河堤彩繪	,給康寧樓梯新面貌	,;	172.28.32.66
2018-04-27 18:02:18	a43af4bfd64de9ea2262b2e841113b96:4iFOyFcLBdp2SmUFypQeMlm3Dg94LJSr	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.23
2018-04-27 18:02:25	01a7176e181ba6bb156a907e2406bdb5:9dL4EZ4eHObjOi9wEHP79b05KQROSZvO	Q1:再見泥土，妳好牆	,湖光市場周邊環境改善	,;	172.28.32.194
2018-04-27 18:02:33	8c6f393ca141b46e27ecf0ddd2f83fa9:ysEBnZzpsJUjAMxnxuxpFKRGNyymDKWS	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.23
2018-04-27 18:02:34	d505eb6eb16d4759159894ef410a98a4:x7CDELS6usYZfpj8w7RIitJ78r4yY0HM	Q1:週美里河堤彩繪	,給康寧樓梯新面貌	,;	172.28.32.66
2018-04-27 18:02:43	35eb4d8e2f73af327a26f1a00a9e43b3:Oh05R0H7d0uhuBSOFcBXXACeHvGj5Tlf	Q1:再見泥土，妳好牆	,湖光市場周邊環境改善	,;	172.28.32.194
2018-04-27 18:02:51	ebcc3a28c82722b91004450972f1c202:S44OcnrVrWftCwvapXhGkrsAqsKYAjlb	Q1:週美里河堤彩繪	,給康寧樓梯新面貌	,;	172.28.32.66
2018-04-27 18:02:52	e2cd5b17985371542bbf32bf849c4cf8:vjT9PEBjvUpMsgCPeZ3XWed3QGC6Hhbj	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.23
2018-04-27 18:02:56	78f84b67aa8495337b535c3d57d2b10e:DCgnZjglOkmc5gTC2XsF2Y1lXcTj33Sm	Q1:再見泥土，妳好牆	,湖光市場周邊環境改善	,;	172.28.32.194
2018-04-27 18:03:06	302f346c3993956b32953ae700e68994:AmfDIrU4hmagssAcYrxCP2wki5RjEfAt	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.23
2018-04-27 18:03:06	b02bac4b86c5399152a71d7c74561e64:zq0QuA6JPv2OHJyp5ISMF6kBtzgrnvRf	Q1:週美里河堤彩繪	,給康寧樓梯新面貌	,;	172.28.32.66
2018-04-27 18:03:17	8d3f2b59d96e124c3ee206856d89d085:aB5IwBiIGGgURoYsZ5VaV1qBb0JdR2gz	Q1:再見泥土，妳好牆	,湖光市場周邊環境改善	,;	172.28.32.194
2018-04-27 18:03:22	8498502784d2e46c5a17e84387cf87d9:znV9NQwHJb3RA2qlnZ2P4lnCa078LT7O	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.23
2018-04-27 18:03:22	0bc34baf925cd5e1f7c6529ba26ce594:dgGiV7CVcNb1m4pnf7QcXyA0NkNh12IU	Q1:週美里河堤彩繪	,給康寧樓梯新面貌	,;	172.28.32.66
2018-04-27 18:03:25	da46d0a47fb148e3e8ff6ddf0c023a99:WYcdE6HLWwrudqEVgYPGfSQFxG04RvV7	Q1:再見泥土，妳好牆	,湖光市場周邊環境改善	,;	172.28.32.194
2018-04-27 18:03:33	af36c79f1b71db8eb8be1c820011df60:2ryZIrQifAOKWKXPWb6ivhW88XdS6pGi	Q1:再見泥土，妳好牆	,湖光市場周邊環境改善	,;	172.28.32.194
2018-04-27 18:03:37	8daa356a644c5d54d7ebf3bec0b64fae:G9lHyC6Z5QpXdTl8SGeGH6kInSdvq8RB	Q1:週美里河堤彩繪	,給康寧樓梯新面貌	,;	172.28.32.66
2018-04-27 18:03:40	cdc55923962e80483251c2c5546506f3:1vmmOjOWLKtbYp0Yb9snBb8xpzkOl3t7	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.23
2018-04-27 18:03:42	cacfaa7436b9f7f20bf60c1ead97e71d:2rLowl9rrygjDwNvOcbvu1CLQJieLce8	Q1:再見泥土，妳好牆	,湖光市場周邊環境改善	,;	172.28.32.194
2018-04-27 18:03:50	f9b101a475cd731216738d164f7d7b36:EqEhnOBWBeDNjPTYuy4xeACd5ZUUwm7Q	Q1:週美里河堤彩繪	,湖光市場周邊環境改善	,;	172.28.32.194
2018-04-27 18:03:52	c01f17bd9ec85a6a3d655f83b0ff4cbd:adtbPBs8bgD9U4zUjLpwC25SHgjppkEm	Q1:週美里河堤彩繪	,給康寧樓梯新面貌	,;	172.28.32.66
2018-04-27 18:03:55	043780e835fe05511931d4ddae6c0267:GvixDY1rLMd7virLUxYuY1XJ3l0oLleW	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.23
2018-04-27 18:04:00	a5634c3b049738a36983996ac9c8e6d4:LcxwIYzuwFaVFBhaQCIzRpNA5ucQ7NUH	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,湖光市場周邊環境改善	,;	172.28.32.194
2018-04-27 18:04:07	253a5b5028c1c54c9f1795a962d5a399:8uIYJE0TLS4zq96vt1UgXUjJJR72b35t	Q1:週美里河堤彩繪	,給康寧樓梯新面貌	,;	172.28.32.66
2018-04-27 18:04:07	02309ebc1469a5272947dbb1b3fb956b:FZpMNluYfljeeZXI9BDDb8ysvSUxCdit	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,湖光市場周邊環境改善	,;	172.28.32.194
2018-04-27 18:04:13	83c617df54f1bf567db38f71d16b868a:xKK0Izm1rbOeRcJRpqJysff8QTYkwMb0	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,湖光市場周邊環境改善	,;	172.28.32.194
2018-04-27 18:04:17	204c141ee2e7a731ff8c11ef7ae7b8e0:r6IKfRXSlRxIbwkm4H5nzKNjSDSihq5W	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.23
2018-04-27 18:04:21	b695fa899f1eb19b2a8712f7e003b476:KBpJOK07e275E9Y95pd44mRYVKY7rmIv	Q1:週美里河堤彩繪	,給康寧樓梯新面貌	,;	172.28.32.66
